N,P,K,temperature,humidity,ph,rainfall,crop
68.1,52.9,109.9,27.5,73.6,6.1,140.8,papaya
130.2,65.1,63.6,24.7,82.5,7.14,260.5,jute
69.2,42.4,69.9,26.6,48.8,6.3,112.7,mango
53.9,48.8,62.3,29.1,51.4,6.77,99.8,mango
25.3,48.0,37.7,23.6,48.2,6.27,97.0,pigeonpeas
19.2,43.3,29.5,27.0,65.2,6.43,101.1,pigeonpeas
36.9,45.9,48.2,31.6,75.8,6.56,76.9,blackgram
27.4,36.2,31.5,11.4,65.1,6.78,51.5,lentil
64.9,55.5,54.5,24.6,56.2,6.66,80.8,pomegranate
59.4,30.3,60.2,29.9,56.5,6.66,126.2,mango
62.2,41.5,69.7,31.7,62.8,6.01,160.0,mango
81.0,65.4,84.7,27.9,66.8,6.33,119.4,orange
110.3,58.5,47.2,23.5,87.2,6.45,165.0,rice
92.5,55.7,36.5,26.2,64.9,6.35,105.8,wheat
89.3,47.8,44.2,23.0,78.7,6.54,80.0,maize
43.0,42.7,31.2,31.6,62.7,7.02,83.2,blackgram
78.9,75.6,121.4,31.1,63.5,6.48,59.5,watermelon
26.5,42.4,30.1,16.2,58.1,7.12,69.2,lentil
92.3,48.8,36.3,20.3,66.5,6.34,99.1,wheat
28.1,58.2,45.0,17.0,68.6,6.39,94.3,kidneybeans
17.5,41.7,37.6,30.5,59.8,6.92,108.9,pigeonpeas
90.2,58.1,84.2,28.0,79.4,6.75,146.4,papaya
56.4,42.7,75.4,27.4,60.7,7.27,135.2,pomegranate
33.5,41.0,23.9,21.9,49.3,6.92,54.2,chickpea
71.7,53.3,42.8,23.1,56.6,7.04,121.7,wheat
104.6,70.9,56.8,31.2,81.8,6.35,269.3,jute
108.9,56.4,46.3,21.2,91.3,6.34,186.6,rice
116.6,48.7,68.5,24.4,52.7,7.01,74.4,cotton
132.2,48.9,113.0,26.3,78.6,6.68,163.6,banana
71.4,58.4,87.0,26.6,66.1,6.51,162.8,papaya
43.8,49.2,37.3,31.1,71.0,6.91,105.2,blackgram
123.0,63.5,58.9,25.8,82.3,6.46,193.3,rice
29.6,49.2,33.7,32.0,62.4,6.74,67.7,mungbean
31.4,39.2,41.9,26.2,65.7,6.55,71.3,mungbean
77.4,18.0,149.1,32.9,84.8,6.06,170.2,coconut
147.1,53.6,82.7,31.3,83.2,6.08,227.9,jute
76.9,66.6,85.5,23.6,66.3,6.72,38.1,muskmelon
78.7,43.3,45.2,24.7,65.6,6.59,96.1,maize
146.3,47.3,105.5,26.7,81.0,6.89,176.2,banana
32.5,37.4,25.2,25.0,55.6,5.99,79.8,pigeonpeas
78.7,49.2,76.8,26.2,58.4,5.78,130.4,orange
31.0,49.0,27.4,29.8,62.9,6.73,98.2,pigeonpeas
22.8,34.7,31.2,22.6,42.2,5.99,52.9,chickpea
62.3,47.9,72.1,18.5,69.2,6.74,169.3,apple
87.0,52.8,95.3,32.0,85.1,6.45,207.1,papaya
96.3,62.1,94.6,33.5,47.5,6.66,112.6,cotton
34.9,67.0,51.5,19.0,67.3,6.89,84.0,kidneybeans
78.8,44.6,48.2,18.6,65.0,7.17,80.8,wheat
90.3,66.9,114.1,25.5,68.6,6.24,59.7,muskmelon
75.2,47.3,70.5,20.2,46.7,6.77,110.9,pomegranate
65.3,35.9,118.6,30.7,86.8,6.53,244.0,coconut
62.3,64.3,68.5,19.1,78.2,5.17,226.0,coffee
59.7,43.1,86.9,26.5,57.7,6.38,92.8,grapes
93.0,46.1,100.8,22.2,77.1,5.67,236.5,coffee
56.8,50.5,95.7,23.3,85.1,6.52,283.5,coconut
46.2,60.0,36.4,25.9,48.6,6.84,57.8,chickpea
15.3,52.0,45.2,36.6,75.8,6.64,80.0,mungbean
73.3,42.8,87.0,25.5,56.3,6.07,171.5,orange
79.8,39.7,74.1,28.7,55.7,7.3,99.2,pomegranate
104.4,49.3,36.2,14.9,57.2,6.91,91.4,wheat
19.8,33.9,34.6,26.7,61.1,6.9,74.3,pigeonpeas
108.4,61.1,100.5,29.9,76.1,7.32,208.6,banana
31.9,47.7,37.4,23.2,50.9,6.12,72.2,chickpea
75.9,37.5,52.5,22.8,71.8,6.58,153.5,apple
137.4,46.3,84.4,30.6,57.6,6.39,89.4,cotton
86.8,59.3,96.9,27.5,64.7,6.59,56.8,muskmelon
77.9,44.1,57.5,30.5,64.8,6.86,102.4,pomegranate
107.5,55.9,41.3,15.5,66.9,7.09,61.0,wheat
45.3,40.7,30.4,25.3,57.8,6.93,106.2,kidneybeans
38.1,50.5,41.0,22.4,56.5,6.24,80.1,pigeonpeas
67.7,56.7,45.6,26.9,69.3,6.21,190.9,orange
97.0,55.0,117.2,23.2,78.7,7.04,158.3,papaya
79.4,52.9,53.5,23.1,72.1,6.08,177.5,orange
85.2,55.1,106.2,26.2,84.9,6.02,148.2,papaya
81.7,31.3,129.2,32.1,79.7,6.6,209.5,coconut
18.0,60.6,32.1,24.0,70.6,5.88,94.0,kidneybeans
130.7,50.9,46.3,25.5,83.3,6.31,167.3,rice
71.8,40.5,68.6,22.5,79.5,6.86,116.6,apple
41.2,35.4,30.6,31.9,61.4,6.51,95.5,pigeonpeas
42.3,48.8,57.3,27.5,59.1,6.24,177.9,mango
74.1,57.9,34.1,18.6,67.5,6.55,104.3,wheat
108.0,45.1,54.4,30.5,90.3,6.03,199.2,rice
76.4,56.7,37.5,22.9,63.4,6.77,61.1,wheat
57.5,32.2,59.1,34.9,51.9,7.02,53.0,pomegranate
99.8,63.9,92.7,31.5,52.2,6.28,99.6,cotton
126.9,53.9,110.4,32.9,75.0,7.28,150.7,papaya
27.7,49.3,39.4,31.1,75.6,6.59,99.3,blackgram
28.1,53.1,35.8,30.8,51.8,6.01,99.5,pigeonpeas
69.1,46.8,83.4,31.1,56.0,7.02,50.7,pomegranate
33.6,50.8,33.3,15.2,52.7,6.74,80.8,chickpea
104.9,45.8,56.2,32.9,82.4,5.98,231.6,jute
70.1,37.9,72.2,20.1,69.1,6.6,74.3,grapes
29.0,38.7,49.5,16.4,51.3,6.56,30.0,lentil
9.0,28.6,30.4,31.0,43.6,7.46,28.0,mothbeans
106.3,63.0,65.1,32.0,78.0,5.53,234.2,rice
70.8,45.0,109.4,21.3,79.4,5.39,188.9,coffee
79.1,51.9,96.2,23.1,75.0,5.36,278.2,coffee
143.1,58.2,95.7,30.5,90.3,6.63,193.8,banana
63.8,35.0,68.4,20.8,58.6,6.07,101.9,apple
31.5,48.1,36.4,30.6,78.7,6.98,76.5,mungbean
18.1,46.1,35.8,28.7,48.7,7.18,88.7,pigeonpeas
34.9,17.2,22.1,30.5,36.5,7.53,40.8,mothbeans
73.3,30.3,68.1,26.9,44.2,7.04,109.0,pomegranate
33.8,33.5,26.3,33.7,76.0,7.29,99.7,blackgram
76.1,26.7,59.1,30.1,65.4,6.33,169.2,mango
106.8,59.0,65.8,31.3,87.6,6.64,232.4,jute
63.0,53.8,67.3,24.0,62.5,5.62,144.9,orange
62.4,34.7,122.1,26.1,82.2,7.19,201.4,coconut
36.0,28.1,34.9,22.3,48.4,6.62,75.4,chickpea
90.5,41.1,46.9,24.2,72.6,6.4,63.2,maize
48.6,49.2,64.4,14.3,63.0,6.75,179.4,apple
66.4,66.9,96.9,32.0,61.9,7.09,43.3,muskmelon
60.9,79.9,101.8,25.2,70.0,6.38,62.9,watermelon
121.4,36.7,113.0,28.9,76.3,6.55,117.2,banana
72.2,53.3,80.3,25.8,85.3,5.69,214.3,coffee
60.1,45.5,49.4,29.6,49.1,5.89,166.5,mango
125.1,61.7,81.1,24.9,53.7,7.51,90.1,cotton
42.4,50.4,40.7,31.4,66.4,6.89,73.5,mungbean
24.4,65.0,38.4,24.1,60.8,6.23,95.1,kidneybeans
111.9,60.3,67.6,33.7,74.5,6.85,199.2,jute
84.4,36.0,96.8,31.5,59.5,6.37,59.1,muskmelon
120.2,52.2,56.8,20.9,89.3,6.02,247.8,rice
20.7,45.5,41.9,32.4,69.5,6.79,79.3,blackgram
31.7,49.7,33.6,26.2,70.5,7.18,62.0,mungbean
30.4,35.6,25.0,23.5,51.4,6.74,65.3,chickpea
120.0,59.3,68.1,27.3,58.7,7.36,104.8,cotton
77.3,52.6,118.0,31.0,65.9,6.66,46.7,watermelon
33.8,42.5,30.1,33.7,73.9,7.07,99.5,blackgram
17.2,24.9,20.4,27.0,34.2,6.3,49.0,mothbeans
122.2,49.4,43.3,35.7,77.7,6.16,230.3,jute
80.2,36.6,97.2,20.3,79.3,4.92,262.4,coffee
63.6,45.7,72.2,29.1,51.7,6.15,31.5,muskmelon
25.0,57.9,36.7,20.3,38.0,6.92,59.4,chickpea
31.5,27.0,42.7,29.4,55.8,6.87,88.8,chickpea
112.9,49.6,60.0,32.9,49.8,6.84,85.2,cotton
24.0,46.1,18.0,24.5,57.5,6.9,59.5,chickpea
40.3,59.6,50.0,24.5,62.1,6.29,118.2,kidneybeans
101.9,52.9,112.6,30.4,76.8,6.26,119.6,papaya
113.4,52.8,65.0,29.6,78.4,5.87,273.6,rice
82.3,65.2,102.3,22.0,79.6,5.86,265.1,coffee
127.9,62.9,62.5,27.2,77.3,6.14,93.5,maize
31.5,46.3,39.3,29.7,84.0,6.83,88.0,blackgram
131.8,51.5,63.2,31.2,75.5,6.14,198.2,rice
56.9,30.5,129.6,29.8,82.3,6.72,242.8,coconut
94.2,46.4,68.5,29.7,78.6,6.73,223.3,jute
119.2,62.5,71.3,27.1,66.4,6.26,79.5,cotton
95.0,62.3,56.3,31.9,75.2,6.46,214.7,jute
102.5,65.7,83.6,23.9,73.5,6.31,103.9,cotton
81.7,48.7,40.9,17.2,62.8,6.38,97.8,wheat
76.2,40.1,64.8,26.3,59.5,7.06,92.6,pomegranate
82.4,45.5,27.8,19.1,57.7,7.04,57.4,wheat
64.2,25.3,59.8,29.7,56.9,6.87,125.3,mango
59.5,49.8,59.2,39.6,53.9,7.19,94.0,pomegranate
111.7,43.6,110.3,29.5,75.7,6.38,147.5,papaya
99.1,58.4,75.9,28.4,90.1,6.79,158.9,banana
111.4,67.1,94.9,27.3,71.2,6.59,156.5,papaya
25.4,38.5,37.3,24.0,49.2,5.88,58.3,chickpea
50.1,38.2,65.2,17.7,71.0,6.89,149.1,apple
63.4,42.0,73.6,14.4,75.0,6.41,151.3,apple
27.8,51.7,37.3,25.9,70.8,6.81,79.9,mungbean
37.9,39.3,32.6,28.9,65.7,6.56,70.1,pigeonpeas
57.8,41.8,61.0,22.6,64.0,6.23,66.4,grapes
41.7,72.1,27.6,21.2,52.2,6.72,107.5,kidneybeans
16.1,27.7,23.2,33.5,48.8,7.31,51.6,mothbeans
50.7,33.1,86.8,22.8,61.6,6.73,64.3,grapes
90.1,56.3,102.3,21.8,80.4,5.05,159.9,coffee
78.9,59.3,90.1,24.0,65.3,6.27,50.3,watermelon
58.3,62.1,96.4,27.4,67.5,6.19,50.8,muskmelon
72.9,41.3,78.6,19.6,74.4,5.92,165.7,apple
98.6,62.0,96.9,35.2,61.8,6.63,181.0,papaya
61.6,44.5,84.4,32.4,54.1,7.23,60.7,grapes
19.8,38.8,35.7,19.8,46.9,6.77,99.0,chickpea
21.7,33.0,32.0,19.2,43.4,7.4,52.5,lentil
33.8,46.4,36.0,22.1,47.4,6.06,61.3,chickpea
53.6,70.1,69.4,26.9,74.2,6.77,147.0,orange
57.4,50.7,77.3,17.6,69.1,6.31,124.6,apple
87.0,38.9,34.4,19.9,59.2,6.61,62.2,wheat
39.1,54.3,31.1,28.4,59.6,7.39,66.6,mungbean
17.9,41.4,44.9,20.6,54.9,6.18,59.9,lentil
85.7,53.0,56.3,23.1,73.7,6.59,87.7,maize
72.0,46.5,42.4,21.3,52.5,6.26,77.1,wheat
101.0,47.0,35.0,17.2,57.9,7.19,92.9,wheat
100.7,60.1,64.7,21.0,56.3,6.51,95.1,cotton
55.8,33.1,103.8,28.6,63.7,6.15,119.2,grapes
61.9,45.6,54.1,27.2,57.2,6.97,103.7,pomegranate
106.7,50.2,50.9,26.5,60.5,6.15,89.1,maize
110.8,53.5,101.7,27.9,80.9,6.53,194.2,banana
29.3,49.7,35.5,31.0,70.9,6.87,94.5,blackgram
116.7,56.3,59.9,27.9,70.2,5.86,89.3,maize
102.7,42.6,88.0,21.2,73.3,6.48,144.3,papaya
57.8,42.1,66.4,28.9,58.3,7.18,107.2,pomegranate
49.1,44.9,53.4,24.3,60.9,6.34,59.0,pomegranate
121.1,58.1,74.1,35.1,83.4,7.13,219.6,jute
35.7,53.7,33.5,25.1,73.4,6.64,79.4,mungbean
23.3,49.4,29.1,17.7,62.6,6.96,64.5,chickpea
23.2,51.7,35.8,19.4,50.3,7.46,67.8,chickpea
88.7,44.6,34.5,20.2,62.6,6.15,58.0,wheat
26.0,43.2,41.1,22.5,61.4,7.11,53.8,lentil
102.9,48.8,117.6,32.7,85.4,6.86,165.3,banana
36.3,49.6,36.3,21.4,56.6,6.46,62.3,chickpea
97.2,35.7,29.0,13.0,56.9,7.16,78.9,wheat
77.1,44.3,35.9,15.6,63.2,6.96,86.7,wheat
16.7,41.5,22.7,20.3,36.6,6.74,29.6,lentil
44.3,45.9,65.2,28.4,55.1,6.09,182.2,mango
98.7,54.8,59.1,21.6,67.2,5.84,66.5,maize
41.8,44.3,78.4,35.2,57.7,6.34,51.2,pomegranate
17.0,24.0,19.8,31.4,47.6,6.76,51.4,mothbeans
64.6,30.9,98.7,28.8,88.5,6.65,174.0,coconut
106.5,53.6,88.6,23.6,72.1,6.39,113.9,cotton
128.4,62.6,52.9,33.0,87.8,6.3,263.4,jute
33.4,53.3,30.0,19.4,48.4,6.87,70.7,lentil
80.4,53.7,71.5,27.9,53.9,6.56,72.7,cotton
99.2,37.4,79.2,27.4,61.7,6.76,113.7,orange
106.9,53.5,49.3,25.4,78.8,5.53,280.4,rice
14.2,31.3,26.2,33.2,51.9,6.96,35.6,mothbeans
61.6,46.2,70.6,29.2,76.4,6.32,128.0,orange
25.0,48.1,35.3,30.9,71.3,7.35,75.0,blackgram
60.1,45.1,77.7,30.7,56.4,6.97,80.8,pomegranate
80.3,41.9,111.3,31.2,70.8,6.28,189.0,banana
50.3,49.8,33.8,29.8,82.4,6.42,96.6,blackgram
111.3,59.1,73.5,35.3,60.0,6.7,108.4,cotton
58.2,46.2,133.7,34.3,86.9,6.08,196.2,coconut
62.8,26.3,45.6,33.4,78.8,6.52,158.7,mango
52.7,41.0,102.8,27.6,75.7,7.08,183.0,coconut
106.0,58.8,43.8,23.0,62.6,6.2,85.1,wheat
72.1,38.3,60.2,28.7,45.5,7.07,68.8,pomegranate
38.5,61.1,58.0,23.1,65.9,6.82,97.5,kidneybeans
104.0,65.7,78.7,27.8,78.5,5.98,250.9,rice
55.3,41.4,52.1,34.3,59.5,6.95,154.9,mango
51.0,32.1,58.0,9.5,71.2,6.83,160.2,apple
32.7,48.6,56.3,21.4,68.3,7.12,86.6,kidneybeans
142.9,53.9,97.5,26.4,86.5,6.42,182.6,banana
26.8,41.7,37.3,27.3,38.0,6.08,57.4,chickpea
19.6,23.6,26.6,27.0,43.0,6.93,49.1,mothbeans
54.0,37.9,84.2,14.4,66.5,6.12,116.0,apple
21.6,48.0,31.5,23.5,67.7,6.5,82.1,pigeonpeas
123.4,58.8,70.2,35.2,84.4,6.28,182.1,jute
80.5,40.8,112.8,33.0,84.8,6.53,135.6,banana
90.4,59.8,33.6,23.2,63.7,6.47,71.0,wheat
74.3,33.2,111.7,26.6,81.1,5.7,232.7,coconut
58.9,56.4,98.6,26.9,73.7,6.91,67.7,watermelon
77.9,35.5,63.0,24.4,84.8,5.61,214.2,coffee
124.4,52.5,60.8,23.5,84.8,5.93,165.2,rice
55.9,31.9,115.6,34.6,95.5,5.83,233.6,coconut
79.9,49.7,61.0,31.9,87.9,6.36,232.1,rice
68.2,52.7,92.4,22.8,80.7,5.42,302.9,coffee
106.9,36.0,54.4,21.1,72.7,7.09,91.0,maize
24.1,42.1,35.1,24.2,50.4,7.7,36.0,chickpea
111.5,46.2,53.2,20.9,85.4,5.99,233.7,rice
82.6,55.0,110.6,21.4,73.8,5.83,222.7,coffee
98.7,46.6,72.4,39.9,54.8,6.86,92.7,cotton
52.3,21.3,124.7,26.9,88.3,6.52,239.2,coconut
110.3,60.1,92.3,31.2,74.1,6.5,171.4,papaya
113.4,56.1,83.4,29.7,71.3,7.13,139.4,papaya
107.1,53.6,74.3,34.4,84.6,6.53,261.4,jute
85.5,56.1,52.5,28.6,69.9,6.3,97.3,maize
57.8,27.7,63.4,34.5,47.8,6.15,111.7,mango
69.3,49.0,108.1,35.4,63.0,6.26,59.6,muskmelon
33.4,49.6,32.6,22.6,61.4,7.02,62.7,chickpea
78.5,46.5,68.0,17.3,60.1,7.06,112.2,apple
56.5,44.2,81.4,27.3,60.3,6.73,87.4,grapes
41.0,56.2,32.4,16.3,38.0,6.43,72.6,chickpea
53.3,47.9,91.6,24.7,54.6,6.89,89.9,grapes
81.8,52.7,102.0,31.0,72.0,6.4,53.5,watermelon
118.9,55.3,54.9,27.5,84.4,5.88,236.3,rice
54.7,43.3,73.0,28.8,45.6,6.97,75.1,pomegranate
71.2,51.7,106.1,26.4,61.5,6.6,43.4,muskmelon
47.1,30.7,88.3,25.6,50.8,7.14,75.6,grapes
28.7,25.9,28.3,30.4,45.2,7.37,46.9,mothbeans
60.5,54.8,73.0,25.5,70.3,6.8,37.7,muskmelon
86.2,51.7,78.2,28.4,68.5,6.98,156.0,orange
44.1,64.2,34.7,30.4,70.8,6.53,79.2,blackgram
36.2,53.3,39.9,22.5,58.5,7.21,104.4,kidneybeans
23.1,38.4,41.2,21.3,36.4,7.37,51.5,lentil
27.2,51.0,30.9,19.1,52.5,7.17,65.9,chickpea
37.5,40.8,23.0,30.5,58.4,6.68,71.8,pigeonpeas
91.1,56.9,62.2,26.3,91.3,6.23,211.6,rice
37.6,45.5,45.9,18.6,43.0,6.33,48.3,lentil
59.0,27.8,64.2,22.3,68.9,5.8,186.2,apple
27.8,57.7,39.0,28.1,77.9,6.91,104.9,blackgram
81.0,68.2,49.4,27.0,83.1,6.56,207.5,jute
100.9,65.7,54.2,27.7,81.8,5.75,311.9,rice
36.3,64.9,39.9,20.5,63.4,6.45,85.4,kidneybeans
54.5,37.7,59.5,31.3,55.0,6.12,130.8,mango
120.6,50.1,61.5,27.0,73.4,6.87,63.8,maize
76.8,44.7,82.1,21.0,63.9,6.07,147.7,orange
35.8,37.9,24.9,17.0,47.9,6.9,47.9,lentil
61.2,38.4,71.2,20.3,67.6,6.23,168.3,apple
137.3,64.6,118.5,31.4,78.3,6.38,186.8,banana
106.1,50.3,103.0,29.2,90.4,6.61,108.3,banana
45.8,34.8,77.2,27.7,63.0,6.53,52.2,grapes
83.1,67.9,89.1,21.4,81.1,6.21,179.6,papaya
84.9,55.4,99.2,29.2,60.2,6.7,43.5,muskmelon
41.8,38.8,38.9,28.2,69.4,6.78,86.1,mungbean
27.8,51.6,34.2,27.2,60.2,6.84,82.1,mungbean
75.9,33.4,115.6,31.5,78.0,6.49,273.1,coconut
27.3,45.2,39.5,33.2,72.4,6.11,80.2,blackgram
39.0,64.7,41.8,17.5,61.0,6.63,104.6,kidneybeans
33.2,52.2,36.2,23.8,72.3,6.36,61.9,pigeonpeas
120.8,49.2,136.9,27.6,85.1,6.56,119.8,banana
88.0,36.9,50.3,25.5,58.3,6.14,142.3,mango
80.3,48.7,114.3,22.2,84.5,5.32,222.2,coffee
87.2,59.9,91.3,30.3,77.9,6.2,65.9,watermelon
112.0,63.7,53.3,27.8,81.1,6.42,276.1,rice
107.9,63.5,63.6,34.2,82.3,6.8,238.9,jute
27.3,29.8,20.6,28.6,52.1,7.33,45.0,mothbeans
86.6,52.4,100.0,26.4,70.6,7.15,133.7,papaya
67.7,54.6,83.5,30.5,58.9,6.36,73.7,watermelon
75.2,71.4,104.7,23.2,59.8,6.66,51.6,muskmelon
38.8,31.2,42.8,19.6,39.7,6.72,59.2,lentil
61.5,35.0,83.4,29.3,53.5,5.94,101.6,grapes
104.5,56.9,117.9,27.8,74.2,6.73,159.1,papaya
55.9,45.8,82.2,30.1,65.7,6.61,59.7,watermelon
36.6,52.4,42.6,28.8,68.9,7.34,69.9,mungbean
98.8,42.1,66.0,19.8,57.8,6.5,110.4,maize
85.0,53.6,52.2,20.2,71.2,6.95,92.6,maize
117.5,52.8,101.5,29.6,75.9,6.75,167.4,banana
136.3,58.4,64.4,34.9,88.3,6.48,202.5,jute
92.5,51.8,95.3,27.0,68.0,6.61,154.1,papaya
98.7,46.1,79.8,21.4,61.0,6.89,46.8,muskmelon
52.7,42.5,65.2,26.4,57.3,6.37,151.7,mango
86.8,47.7,71.8,32.2,49.6,6.48,96.6,pomegranate
113.5,49.3,91.0,26.2,47.4,7.28,107.4,cotton
102.2,62.2,96.5,24.5,71.4,6.43,194.7,papaya
14.7,47.2,28.4,29.0,56.8,6.73,97.4,pigeonpeas
58.7,31.1,54.2,29.6,64.4,7.04,96.6,pomegranate
44.8,41.8,71.2,30.7,45.7,6.69,106.6,pomegranate
128.7,67.4,58.8,36.6,85.8,6.21,173.4,jute
36.7,50.7,43.0,19.5,57.9,6.61,89.8,kidneybeans
47.5,22.8,67.7,29.1,52.1,7.71,88.4,pomegranate
24.1,37.7,28.4,16.3,48.7,6.34,79.4,lentil
86.9,37.7,45.7,18.9,59.6,6.51,58.5,wheat
119.2,55.4,59.6,33.5,84.9,6.92,264.2,jute
39.1,45.6,35.7,22.4,43.0,7.65,44.5,lentil
23.4,54.3,35.7,29.7,63.6,6.98,101.2,blackgram
62.0,32.0,61.4,18.7,68.8,6.11,144.9,apple
62.8,73.1,122.2,30.4,78.7,6.42,71.4,watermelon
52.0,35.5,50.8,25.4,56.0,6.87,142.7,mango
59.8,41.5,120.1,34.5,77.8,6.7,178.3,coconut
112.1,61.4,61.0,33.5,76.8,6.07,240.3,jute
84.3,44.0,58.0,28.0,70.5,6.25,138.8,orange
25.8,65.3,50.5,20.5,65.3,6.39,63.0,kidneybeans
51.1,74.0,43.0,18.9,65.0,6.34,124.6,kidneybeans
41.6,65.8,30.7,29.7,64.4,7.18,98.3,blackgram
70.4,30.5,67.7,25.0,62.2,6.41,71.8,grapes
69.6,26.6,132.2,28.2,84.5,6.35,195.6,coconut
107.9,46.9,92.6,34.9,57.9,7.74,80.6,cotton
77.8,49.0,97.1,19.1,74.6,5.77,240.5,coffee
31.2,27.0,32.6,25.1,58.6,7.08,61.0,chickpea
33.6,36.6,47.6,30.9,70.4,6.37,94.1,blackgram
84.5,53.5,67.9,29.2,61.7,6.7,62.5,muskmelon
110.5,71.7,87.5,31.2,82.5,6.91,195.0,papaya
102.0,58.3,55.6,30.7,86.3,5.78,204.3,rice
131.7,48.6,53.6,30.5,83.4,5.9,258.0,rice
88.5,56.4,90.6,22.9,78.9,6.78,52.4,watermelon
64.8,35.4,56.6,24.8,57.6,6.72,87.4,pomegranate
67.3,40.3,72.5,31.8,50.7,6.51,102.8,pomegranate
70.7,54.2,84.8,17.7,66.2,6.05,128.1,orange
102.9,55.6,70.6,28.0,54.8,7.63,96.9,cotton
71.0,25.4,79.6,19.9,67.6,6.88,94.9,grapes
81.7,53.5,79.2,25.5,73.8,5.51,107.2,orange
103.2,41.0,109.4,37.0,55.4,7.04,104.5,cotton
48.6,31.2,128.5,28.7,82.3,6.73,244.5,coconut
113.7,60.9,54.1,26.4,64.8,6.65,90.8,maize
35.5,44.1,30.7,20.5,50.9,5.88,40.4,chickpea
59.2,39.3,82.0,21.7,61.8,6.12,84.6,grapes
128.7,38.7,47.9,27.1,80.0,6.9,224.8,jute
56.1,50.4,106.8,25.4,79.6,6.01,213.0,coconut
81.1,70.9,102.7,27.8,61.5,6.47,42.3,muskmelon
45.0,60.3,112.3,28.8,60.1,6.6,32.3,muskmelon
43.3,44.8,28.9,23.1,42.8,6.16,81.4,pigeonpeas
102.3,59.1,64.6,25.8,88.1,6.25,296.4,rice
94.8,44.7,80.2,26.3,62.9,7.64,105.9,cotton
16.0,45.2,37.3,29.0,61.9,6.27,74.1,pigeonpeas
85.3,57.0,69.7,19.4,61.7,6.68,150.0,orange
57.4,55.2,80.4,36.0,58.3,7.07,96.6,pomegranate
68.2,43.0,108.3,26.0,86.2,6.45,245.8,coconut
37.4,40.2,26.9,12.3,44.5,6.48,50.4,lentil
19.3,52.8,26.2,17.9,46.4,6.18,66.3,lentil
42.7,55.5,38.0,20.3,65.5,6.87,111.1,kidneybeans
40.5,43.8,37.1,29.1,64.6,7.01,79.0,mungbean
78.4,35.5,86.4,29.3,85.4,5.56,218.6,coconut
68.6,24.6,61.5,25.4,39.4,7.16,81.1,pomegranate
38.7,58.1,25.8,20.7,51.5,6.83,82.9,chickpea
49.4,31.5,71.2,22.9,55.8,7.05,103.5,pomegranate
109.7,52.3,64.8,31.5,85.0,5.96,172.1,jute
58.1,35.6,57.7,17.2,65.9,6.45,140.4,apple
115.6,39.7,42.6,22.2,73.2,6.99,97.3,maize
135.7,54.6,52.7,32.1,57.1,6.65,85.1,maize
70.7,32.4,44.7,31.0,48.0,6.57,163.7,mango
89.4,63.9,100.5,26.8,71.4,7.06,61.9,watermelon
51.0,44.2,60.9,33.1,51.5,7.05,120.3,mango
37.4,69.2,41.0,21.4,54.5,6.81,91.4,kidneybeans
47.9,32.4,60.5,31.7,69.4,5.68,98.0,mango
38.9,44.1,79.0,30.5,61.9,6.91,79.9,grapes
85.2,39.7,92.6,19.5,72.3,5.66,256.0,coffee
41.7,78.2,59.6,19.7,60.6,6.72,99.4,kidneybeans
72.3,66.0,89.4,27.6,53.6,6.28,59.0,muskmelon
85.2,53.6,79.0,22.0,61.4,6.76,120.1,orange
71.2,52.4,88.8,19.7,74.5,5.57,235.4,coffee
21.8,38.9,36.9,19.0,43.8,6.79,60.2,lentil
99.4,70.8,61.0,34.2,78.1,6.57,249.4,jute
98.5,51.7,36.0,11.8,78.8,6.75,79.5,wheat
86.2,40.0,63.2,26.3,70.9,5.71,238.1,coffee
26.6,49.2,46.9,35.8,64.2,6.42,83.2,blackgram
28.2,55.3,36.1,21.6,50.7,6.9,62.3,chickpea
21.8,43.2,40.6,33.4,69.5,6.37,85.6,mungbean
52.1,41.6,71.3,18.6,59.8,6.6,143.1,apple
136.2,65.9,52.2,32.3,84.5,6.57,254.6,jute
26.4,42.4,36.0,20.7,55.4,6.99,75.7,chickpea
101.7,52.5,55.5,27.9,80.8,5.75,161.3,rice
97.6,52.3,41.3,27.1,60.5,6.35,60.2,maize
23.2,27.0,23.6,28.1,39.0,6.24,53.2,mothbeans
97.9,56.9,36.5,23.2,59.1,6.74,86.8,wheat
60.3,37.1,67.4,17.7,67.0,6.19,159.5,apple
109.0,56.6,51.7,28.3,77.5,6.54,92.2,maize
59.7,50.6,57.7,27.7,72.0,6.31,157.5,orange
54.8,44.4,68.9,21.7,51.1,7.22,65.1,grapes
38.6,38.1,26.1,34.0,62.5,5.83,68.3,pigeonpeas
61.7,47.8,54.0,30.3,62.1,6.84,45.0,grapes
38.4,47.2,134.5,30.4,81.1,6.89,181.8,coconut
70.5,57.4,80.8,25.9,71.8,6.85,186.3,orange
98.2,48.0,56.5,24.1,63.5,6.51,78.7,maize
111.8,57.8,62.2,28.2,85.8,6.48,229.1,jute
53.7,46.7,95.5,24.7,76.4,5.83,229.4,coffee
31.9,48.3,35.9,29.3,65.3,6.39,90.2,pigeonpeas
72.0,25.1,55.4,35.7,53.6,6.72,128.8,mango
16.5,25.5,32.8,16.7,45.4,6.96,29.6,lentil
60.5,36.0,66.5,22.0,53.0,6.45,128.4,pomegranate
68.0,37.5,60.0,25.8,65.3,6.5,105.3,grapes
108.0,47.0,68.4,20.9,78.9,6.31,268.2,rice
