N,P,K,temperature,humidity,ph,rainfall,crop
61.2,34.8,70.8,27.6,55.9,6.32,1708.9,mango
107.9,67.5,97.0,27.7,69.5,6.81,1769.5,papaya
110.3,58.0,78.2,31.6,67.2,6.31,1141.0,cotton
101.2,50.4,53.5,26.7,81.6,5.94,2817.5,rice
63.5,42.7,55.3,10.2,64.4,6.77,1382.5,apple
69.3,35.6,60.3,24.0,59.2,7.3,991.5,pomegranate
91.9,48.3,49.8,24.1,71.7,6.92,861.4,maize
76.7,52.9,85.4,22.3,75.2,5.67,2107.2,coffee
101.3,55.4,72.7,37.0,59.4,6.6,869.2,cotton
25.7,54.8,27.9,21.6,59.3,7.03,1467.9,pigeonpeas
124.2,43.3,71.3,32.5,60.3,7.79,1047.6,cotton
89.5,56.5,91.6,25.0,70.5,6.78,1791.0,papaya
55.2,55.0,133.4,30.3,93.4,5.99,3043.2,coconut
136.2,50.2,53.5,28.0,82.5,6.72,2773.0,rice
135.9,58.4,51.5,28.1,79.1,6.44,3764.8,rice
94.5,51.5,103.2,28.6,83.6,6.41,1851.9,papaya
51.8,45.1,57.7,20.4,72.5,6.07,1609.5,apple
71.2,42.8,83.4,27.9,56.4,7.23,1222.9,grapes
28.7,41.1,36.4,18.6,57.1,7.2,929.8,chickpea
49.8,45.1,78.1,25.0,62.6,7.07,1246.2,grapes
79.7,42.7,118.2,26.9,78.6,6.3,1960.6,coconut
21.7,35.2,20.3,33.8,37.2,7.05,426.9,mothbeans
69.4,54.3,114.6,27.9,64.7,6.4,703.5,watermelon
83.6,66.1,119.7,22.6,85.4,5.65,2028.8,coffee
92.2,37.4,43.0,19.2,53.1,6.62,899.3,wheat
124.6,63.0,83.9,32.1,71.8,6.64,1783.1,papaya
62.8,44.7,83.0,25.1,57.4,7.39,1078.9,pomegranate
54.1,61.3,84.4,20.1,74.1,5.72,2908.9,coffee
81.1,44.3,95.1,22.5,70.2,5.7,2474.4,coffee
59.3,34.8,57.5,28.6,58.2,6.64,2333.3,mango
71.0,41.1,60.2,29.8,56.7,6.76,985.3,pomegranate
76.5,42.6,41.0,19.2,66.2,6.93,921.7,wheat
61.9,38.6,49.8,32.1,65.3,7.09,1441.1,mango
104.9,51.8,45.3,23.4,79.1,6.67,1013.4,maize
77.7,35.8,76.4,23.6,71.0,6.69,1734.0,orange
69.8,43.8,94.7,24.1,81.6,5.09,2739.0,coffee
83.4,18.0,66.4,27.8,56.1,6.58,1795.4,mango
66.4,47.7,105.7,27.3,86.7,6.44,2383.2,coconut
67.6,55.5,95.1,25.0,74.4,5.8,2038.7,coffee
48.3,26.2,110.3,25.3,93.1,6.55,2518.6,coconut
138.4,54.4,68.5,27.1,54.1,6.01,1049.9,cotton
30.1,58.2,46.0,28.5,73.1,6.91,1204.8,blackgram
33.4,42.7,41.2,34.0,61.8,7.64,851.3,mungbean
88.2,52.5,104.3,24.2,61.2,6.31,774.6,watermelon
97.8,51.3,74.2,24.9,82.2,6.36,3090.9,rice
60.6,33.3,55.7,30.6,56.1,6.02,1484.7,mango
76.5,38.4,63.8,28.7,61.0,7.1,890.5,grapes
54.1,25.9,59.2,37.3,47.9,6.4,864.0,mango
31.1,47.5,33.6,32.4,66.2,6.68,826.1,blackgram
100.1,38.9,49.0,29.5,69.9,6.28,1097.5,maize
38.5,67.5,35.7,28.0,72.3,6.69,907.5,blackgram
94.8,61.1,121.1,24.7,73.1,6.57,1863.6,papaya
65.4,38.0,130.3,30.1,83.4,5.91,2858.5,coconut
61.6,38.8,88.6,21.3,60.3,7.01,1065.9,grapes
108.7,54.6,88.6,24.6,64.0,7.01,1146.4,cotton
66.4,38.1,110.8,28.5,89.0,5.76,2620.8,coconut
69.1,41.0,57.7,17.5,64.2,6.55,1844.4,apple
64.6,29.6,65.8,34.3,44.9,6.86,2322.9,mango
9.7,29.4,24.7,37.4,45.4,7.04,394.2,mothbeans
77.5,52.3,83.9,25.5,70.9,6.92,1476.8,orange
86.2,36.6,113.7,25.0,84.3,6.96,3008.8,coconut
116.9,53.7,118.1,31.8,76.7,6.03,2130.9,banana
27.3,39.8,36.3,28.8,64.7,6.89,813.5,mungbean
76.2,42.8,61.5,21.6,51.7,7.23,992.5,grapes
42.3,56.6,33.7,31.0,64.9,6.28,1255.5,blackgram
28.3,54.9,28.9,22.1,68.0,6.16,1414.9,pigeonpeas
71.6,46.5,54.9,11.0,74.1,6.14,1699.5,apple
87.3,65.3,103.8,33.2,63.3,6.28,619.7,muskmelon
111.0,45.5,50.4,26.1,83.6,6.5,2558.9,rice
100.1,51.2,39.0,19.7,74.0,7.27,673.4,wheat
97.0,43.7,38.1,17.3,67.0,6.49,864.9,wheat
116.9,40.9,79.3,27.7,62.3,6.1,1815.1,papaya
73.0,51.4,59.7,27.7,78.7,5.71,1197.4,orange
123.9,60.4,107.0,27.8,81.8,6.56,2415.4,papaya
42.6,66.0,38.1,31.0,67.2,6.97,948.6,blackgram
104.1,46.9,43.0,23.3,62.8,7.14,1215.9,maize
113.5,53.3,62.1,24.7,85.9,6.68,2666.5,rice
123.1,44.5,83.5,30.8,83.6,6.49,2344.7,jute
98.4,70.6,48.8,27.3,81.4,6.18,3155.6,rice
21.3,40.2,27.9,13.4,46.8,7.22,557.2,lentil
96.2,49.9,99.9,25.3,78.1,6.87,2252.8,banana
87.7,54.9,86.0,23.0,54.7,7.1,1022.4,cotton
60.6,38.9,73.2,18.2,54.2,7.35,899.6,grapes
26.7,46.8,42.0,23.7,59.8,7.34,575.1,chickpea
33.9,56.2,38.1,31.0,61.6,6.8,1064.7,mungbean
83.7,61.6,55.6,21.8,66.6,6.24,981.5,maize
60.4,37.0,71.5,31.5,66.0,6.98,1170.1,grapes
84.9,48.4,88.6,28.0,68.3,5.88,806.6,cotton
13.5,39.2,38.6,27.8,60.7,6.85,777.3,mungbean
100.7,53.0,101.2,24.2,77.6,6.91,1745.7,papaya
62.7,56.7,82.6,29.8,67.5,6.93,695.0,muskmelon
42.0,43.0,43.4,21.1,54.1,6.34,583.8,chickpea
76.8,59.5,45.3,27.3,60.1,6.63,1198.9,maize
60.4,61.4,79.5,27.9,64.6,6.52,710.0,watermelon
80.0,63.5,58.5,28.0,58.2,6.27,852.0,muskmelon
55.3,35.4,43.7,15.8,57.3,6.71,1722.3,apple
38.0,25.5,89.1,30.3,86.6,6.58,3038.3,coconut
43.7,45.0,56.3,9.6,64.0,5.99,1899.1,apple
87.5,52.3,49.0,19.6,70.0,6.76,888.1,wheat
20.5,47.0,23.9,26.9,58.3,5.77,957.2,pigeonpeas
122.5,55.6,85.4,27.8,72.3,6.77,1719.6,papaya
114.8,44.2,101.5,32.3,66.5,6.37,2378.0,papaya
54.5,27.4,53.2,30.6,56.5,6.66,1728.2,mango
28.5,28.2,24.2,23.8,50.1,6.74,453.4,mothbeans
47.3,39.4,60.2,37.7,53.3,6.96,2065.5,mango
68.8,47.4,96.3,21.5,86.2,5.82,1869.4,coffee
83.3,67.3,103.1,25.0,77.5,5.9,3281.8,coffee
30.0,53.4,44.2,24.6,51.5,6.59,730.2,chickpea
94.3,59.3,89.4,26.6,60.8,6.49,559.9,muskmelon
79.6,47.7,68.9,23.0,70.5,5.9,2226.4,orange
58.9,62.9,66.9,25.6,67.3,6.57,1851.8,orange
29.2,47.7,25.7,22.2,49.3,6.71,1016.6,chickpea
27.9,38.4,33.6,21.4,60.3,6.93,1049.4,chickpea
64.6,40.1,68.8,29.8,65.7,6.62,1960.7,mango
78.2,77.9,97.2,34.2,61.1,6.52,734.4,watermelon
68.0,31.1,83.5,30.1,54.7,6.88,1319.4,pomegranate
109.3,55.1,60.7,29.1,83.1,5.99,2121.8,jute
63.5,60.3,100.0,26.2,63.3,6.74,918.1,grapes
104.0,49.6,33.8,23.1,47.5,6.8,1027.1,wheat
43.5,28.8,25.2,25.6,58.4,7.0,498.3,chickpea
57.5,22.5,58.7,11.3,74.9,6.09,1558.3,apple
89.1,38.5,40.8,15.4,68.5,7.1,1283.9,wheat
87.9,46.6,110.2,27.4,86.8,5.74,1760.4,banana
87.8,51.4,68.6,20.4,61.9,6.51,1549.5,orange
80.8,36.5,49.2,29.0,51.3,6.34,1008.7,pomegranate
91.3,49.5,84.9,31.7,55.4,5.75,1623.6,orange
58.5,42.6,92.1,24.2,48.4,7.03,1210.9,pomegranate
106.7,50.8,63.0,31.7,74.9,6.64,2316.3,jute
71.6,30.0,76.5,32.0,68.3,6.7,1527.6,mango
61.0,34.9,67.6,9.5,58.7,6.66,1490.3,apple
113.9,51.0,67.4,31.2,70.2,7.83,849.2,cotton
101.0,38.4,47.5,13.9,63.9,7.1,905.0,wheat
31.6,40.7,20.8,22.1,51.9,6.67,698.8,chickpea
19.8,37.7,18.8,23.9,39.9,6.25,611.7,lentil
83.3,45.5,89.4,22.7,83.1,5.54,1991.1,coffee
107.6,46.1,58.0,23.7,86.7,6.51,2254.8,rice
44.3,43.1,47.3,32.6,66.6,6.21,1232.3,blackgram
32.2,44.8,28.8,32.0,66.6,6.91,763.6,mungbean
25.0,51.8,36.9,25.2,58.5,6.59,729.3,mungbean
22.6,32.0,28.0,19.4,51.3,6.74,827.4,lentil
60.2,27.3,57.1,30.2,63.4,5.91,1713.2,mango
23.9,52.8,32.9,20.9,43.2,7.96,734.1,chickpea
65.5,59.1,102.8,32.8,75.4,6.18,1703.9,papaya
98.2,52.6,97.6,25.6,77.6,6.45,1842.3,papaya
29.9,41.6,51.4,29.4,64.8,6.52,1121.3,blackgram
91.7,47.5,49.3,19.7,54.1,6.65,1232.4,wheat
106.4,40.7,89.0,34.0,91.9,6.65,1659.5,banana
10.4,20.4,30.8,39.9,57.8,6.69,586.9,mothbeans
118.2,65.3,98.0,30.8,57.6,6.98,1481.7,cotton
79.8,47.6,60.7,26.5,68.1,6.04,1643.8,orange
74.1,49.6,37.6,17.9,63.4,6.52,1032.2,wheat
31.9,44.2,32.2,19.5,41.8,7.14,575.1,lentil
79.3,61.2,86.6,29.3,66.7,6.56,816.9,muskmelon
53.6,30.6,68.0,13.9,66.4,6.6,1518.3,apple
35.4,30.3,34.3,27.7,61.6,6.9,674.8,mungbean
32.4,48.2,19.2,17.0,57.3,6.58,637.3,lentil
61.6,53.6,64.2,27.9,53.7,6.77,1794.0,mango
26.0,74.9,37.5,22.8,63.1,6.58,1366.6,kidneybeans
39.3,55.4,46.8,20.0,64.5,6.27,1255.8,kidneybeans
65.1,33.0,61.7,26.1,57.5,6.38,1424.2,pomegranate
78.5,34.3,64.6,17.0,64.0,6.07,1465.8,apple
27.6,31.1,24.0,16.3,46.1,6.67,548.6,lentil
70.7,51.6,40.1,20.2,55.3,7.17,1048.2,wheat
127.8,48.3,68.4,36.8,80.9,6.43,1836.0,jute
36.9,55.7,36.9,27.0,61.3,6.93,1001.2,pigeonpeas
56.0,36.4,72.1,14.5,64.3,6.74,2014.7,apple
88.3,50.9,113.9,28.8,85.2,6.77,2138.3,banana
40.9,42.3,73.3,25.7,60.8,6.76,1235.5,mango
102.7,45.5,99.2,30.5,69.6,6.99,1966.0,papaya
103.5,60.3,54.0,32.4,54.4,6.66,964.8,cotton
67.4,57.6,99.9,29.6,53.7,6.46,668.7,muskmelon
93.2,56.2,30.8,19.8,51.0,6.02,1491.0,wheat
30.3,33.2,28.2,26.5,48.7,6.37,431.1,mothbeans
61.4,41.5,66.1,18.0,68.4,6.47,1641.0,apple
25.3,41.2,27.6,27.2,45.2,7.59,842.4,chickpea
76.2,30.9,77.9,28.9,52.1,6.5,1045.3,pomegranate
33.8,52.5,38.5,31.7,81.8,6.58,1119.0,blackgram
28.2,47.6,33.7,23.2,57.8,6.53,907.0,pigeonpeas
102.7,31.6,138.5,23.3,74.6,5.68,2109.7,banana
76.6,46.3,84.4,21.9,56.4,6.39,709.9,watermelon
35.3,44.6,32.7,16.5,48.0,6.89,742.3,lentil
89.2,66.9,92.1,34.0,60.4,6.16,708.9,muskmelon
35.5,52.9,35.7,27.9,72.1,6.42,1027.6,blackgram
58.8,69.5,97.4,30.5,71.2,6.23,963.0,watermelon
163.3,66.6,58.1,31.4,80.9,6.59,2375.9,jute
88.5,39.3,93.1,23.8,71.9,5.78,2987.4,coffee
129.0,48.5,57.9,29.8,82.6,5.99,1909.1,rice
106.4,55.9,97.6,29.8,71.5,6.63,2245.4,papaya
53.7,37.8,76.1,26.3,57.0,6.51,914.8,grapes
44.3,34.3,36.7,14.2,47.0,6.87,912.0,chickpea
74.6,57.5,83.7,28.8,60.9,6.8,579.7,muskmelon
21.3,31.4,25.0,14.4,48.6,6.62,680.7,lentil
76.7,50.3,84.2,33.0,56.4,6.28,739.7,muskmelon
81.1,36.5,130.2,26.2,80.2,6.86,2090.8,coconut
76.0,54.9,76.8,27.4,70.1,6.44,1646.4,orange
54.6,32.6,126.4,30.4,84.3,6.25,2609.4,coconut
32.2,38.5,38.2,25.3,58.0,6.57,840.1,mungbean
20.7,44.2,24.9,13.6,51.5,6.16,915.6,lentil
31.6,53.1,35.2,21.2,64.9,6.79,1243.8,kidneybeans
32.2,41.6,40.3,27.9,63.7,6.3,878.8,mungbean
35.0,36.0,30.0,20.1,51.4,6.47,401.3,lentil
113.0,39.1,112.5,27.2,80.8,6.25,2237.2,banana
88.0,53.2,35.1,23.8,58.5,6.96,1128.0,wheat
79.6,60.0,62.1,24.9,62.6,6.7,1124.1,maize
64.7,43.9,63.3,13.5,66.8,6.22,1837.0,apple
63.4,38.7,52.9,13.3,67.9,6.63,1733.2,apple
106.2,56.3,62.8,30.5,80.4,6.77,2402.8,jute
82.3,45.7,33.6,15.8,64.4,6.35,1029.5,wheat
74.9,49.5,37.6,22.7,58.3,6.79,1014.9,wheat
127.7,62.6,62.3,35.5,84.7,6.19,2115.1,jute
57.5,41.4,75.5,17.1,59.9,5.88,767.5,grapes
61.6,39.0,67.6,29.4,51.5,6.24,1905.5,mango
86.7,55.3,104.3,29.5,63.1,6.57,783.4,muskmelon
36.0,43.7,69.5,36.0,53.3,7.28,1234.2,grapes
112.0,46.6,36.0,29.3,77.0,6.44,2576.7,rice
28.8,55.1,40.7,31.8,61.1,6.51,821.4,mungbean
102.9,50.6,54.0,18.8,65.8,6.34,1076.8,wheat
120.9,51.3,69.2,33.1,83.2,6.78,2961.7,jute
48.4,45.3,25.3,22.1,44.2,7.06,650.4,chickpea
89.3,52.1,45.3,26.8,62.1,6.59,1018.4,maize
84.2,51.8,102.8,20.9,64.7,6.18,776.5,muskmelon
56.1,30.7,118.2,33.4,78.3,6.92,2396.2,coconut
79.5,45.2,79.9,26.2,82.7,6.18,2837.9,rice
83.6,58.9,80.0,28.1,63.3,6.69,637.2,muskmelon
86.6,52.9,62.9,29.6,58.3,6.42,480.1,muskmelon
113.3,57.0,82.0,29.6,61.9,7.4,1350.2,cotton
66.1,35.3,124.4,29.1,75.4,6.19,3344.2,coconut
26.3,53.8,25.1,29.7,65.6,6.95,1153.0,blackgram
95.2,57.0,85.7,31.3,61.6,6.39,1186.7,cotton
68.4,47.4,70.6,22.0,68.5,6.13,1587.0,orange
95.0,51.7,102.9,31.2,62.1,6.61,862.3,watermelon
111.9,53.7,68.8,26.3,80.0,6.51,3251.8,rice
117.7,50.8,60.9,26.2,80.5,5.96,2534.0,rice
78.0,56.7,97.2,28.6,60.0,6.84,537.0,muskmelon
109.2,59.4,53.2,18.6,70.1,6.09,970.3,maize
28.8,30.6,35.9,21.4,49.9,6.44,665.0,chickpea
64.6,54.9,109.3,30.4,58.6,6.7,698.0,muskmelon
36.9,66.6,44.4,28.4,66.3,6.22,1368.9,kidneybeans
51.0,47.6,78.8,32.6,46.7,6.41,1055.6,pomegranate
68.1,32.5,53.4,27.9,68.0,6.67,1365.3,mango
59.5,54.3,98.0,24.7,75.7,6.23,615.5,watermelon
66.5,46.3,82.7,29.0,64.2,6.72,580.2,watermelon
138.6,40.9,75.1,35.2,82.6,6.72,2249.9,jute
42.4,32.2,63.9,32.2,68.9,6.37,1970.4,mango
95.9,58.6,73.6,29.0,81.3,5.7,3377.8,rice
23.4,57.3,48.5,19.3,63.3,6.51,1334.7,kidneybeans
121.8,44.2,63.7,31.6,92.4,6.47,1914.7,jute
101.2,53.7,70.9,24.0,89.3,6.41,2129.0,rice
74.6,52.2,73.4,24.4,56.6,6.67,1599.7,orange
98.2,54.4,71.6,30.4,71.2,6.87,1652.7,papaya
118.4,36.9,91.1,36.8,73.5,6.87,2382.1,papaya
77.4,51.9,32.0,16.8,57.8,6.38,1237.2,wheat
46.0,35.2,65.1,18.4,73.0,6.26,1311.1,apple
81.8,49.3,82.5,37.6,45.8,6.55,1002.5,pomegranate
57.0,30.2,59.0,16.8,67.6,6.69,1524.8,apple
75.0,47.2,70.0,25.8,71.1,6.3,2159.4,orange
55.0,61.8,133.3,22.8,67.1,6.31,692.7,watermelon
14.6,42.1,21.0,16.4,44.2,6.13,773.7,lentil
116.5,58.3,114.1,23.1,70.2,6.49,1910.9,papaya
75.1,57.4,77.3,29.5,72.0,6.58,1830.3,orange
76.6,47.3,98.7,27.3,60.9,6.49,480.7,muskmelon
46.1,29.6,72.1,22.3,68.4,6.13,1227.2,apple
73.6,44.5,58.0,25.2,50.1,6.77,1311.4,pomegranate
47.6,32.1,140.1,31.6,96.4,6.1,2651.1,coconut
38.4,53.1,47.9,19.9,66.7,6.65,1204.7,kidneybeans
59.5,29.6,53.3,28.1,57.7,6.03,1760.0,mango
58.9,69.0,79.4,20.8,80.7,5.35,2749.0,coffee
69.8,43.9,40.7,37.3,54.8,7.11,2392.0,mango
60.1,32.2,69.8,29.3,60.6,6.33,1628.3,mango
77.7,61.5,107.1,21.3,73.4,5.37,2824.8,coffee
55.3,39.1,70.3,22.3,54.4,6.37,624.7,grapes
91.0,62.8,122.2,27.5,63.1,6.45,610.8,muskmelon
31.9,44.5,47.8,24.8,70.2,5.91,866.1,blackgram
32.2,42.2,35.2,21.8,56.9,6.32,628.1,chickpea
24.1,46.4,51.0,27.2,72.2,7.65,1182.7,blackgram
124.7,68.0,71.1,28.5,80.2,6.55,2722.3,jute
73.7,52.0,69.3,19.5,61.2,6.59,1671.9,apple
93.7,40.3,111.1,29.9,79.2,6.32,1799.3,banana
19.0,38.2,35.3,20.1,54.9,7.05,826.3,chickpea
39.7,62.5,31.2,18.3,52.5,6.45,856.2,chickpea
36.4,53.9,41.0,17.7,49.7,7.96,922.3,chickpea
79.4,59.3,104.1,27.6,62.5,6.22,730.1,watermelon
31.6,54.4,37.2,20.3,62.1,6.51,1163.7,kidneybeans
65.9,40.5,58.3,32.1,49.9,6.46,1622.1,mango
27.5,35.5,32.8,19.2,43.7,7.16,914.6,lentil
105.3,62.6,104.1,32.9,53.5,7.37,710.3,cotton
39.3,60.6,33.6,15.5,68.1,6.97,957.4,kidneybeans
108.4,54.7,65.8,28.5,84.8,6.41,2867.3,jute
83.5,30.2,100.6,19.6,58.8,6.39,765.9,grapes
48.1,38.5,72.7,26.5,53.3,7.01,814.5,pomegranate
41.6,40.8,44.4,26.3,71.4,6.62,963.4,mungbean
71.4,65.0,98.2,28.1,62.6,6.54,629.9,watermelon
29.0,38.8,41.4,34.3,67.1,6.98,781.0,mungbean
60.5,64.6,81.0,29.7,54.8,6.19,436.9,muskmelon
72.2,63.4,41.2,26.3,82.4,5.92,2677.8,rice
95.3,49.4,66.9,27.9,83.6,6.91,2932.7,jute
63.9,36.0,52.9,19.1,69.1,6.88,1537.0,apple
27.2,61.7,42.7,30.6,69.4,6.29,925.4,mungbean
32.5,44.4,41.0,34.8,72.6,7.09,1065.9,blackgram
95.1,49.0,34.9,14.4,58.7,6.98,837.8,wheat
48.1,34.7,38.9,31.5,78.5,6.52,782.6,mungbean
62.8,32.7,86.1,33.3,54.8,6.9,873.8,pomegranate
54.1,61.9,84.7,24.2,55.8,6.43,559.4,muskmelon
24.5,59.9,34.9,27.6,71.7,6.58,1102.1,blackgram
117.8,55.2,65.7,27.0,75.3,7.34,1645.3,papaya
91.4,66.0,65.7,29.5,92.8,6.11,2498.2,rice
38.5,15.1,21.9,36.5,46.5,7.19,442.2,mothbeans
27.7,41.9,42.3,27.0,70.4,6.87,978.2,mungbean
84.6,46.4,114.9,18.1,64.4,5.8,2669.3,coffee
78.0,47.5,67.2,21.0,63.5,6.16,1962.3,orange
108.7,39.6,65.5,21.8,73.0,6.2,1410.1,maize
42.7,84.4,30.9,20.9,64.3,6.66,971.0,kidneybeans
102.6,57.1,78.5,22.1,47.8,7.16,1002.9,cotton
62.1,62.6,72.3,26.1,71.0,7.18,753.6,watermelon
80.2,60.0,84.7,32.4,61.8,7.56,731.8,cotton
80.0,56.8,86.9,33.6,69.1,6.16,571.7,watermelon
107.2,66.1,108.1,25.9,71.9,5.9,2107.8,papaya
22.9,38.8,38.4,31.5,62.4,5.8,1332.0,pigeonpeas
97.4,44.8,67.8,31.6,88.7,6.55,1986.5,jute
104.8,48.2,56.4,28.5,76.9,6.5,933.4,maize
51.7,46.7,44.8,29.9,77.0,6.67,1046.8,blackgram
122.6,60.8,68.3,30.2,82.1,5.75,2948.8,jute
74.7,42.7,49.3,16.8,68.4,6.06,1806.1,apple
87.8,60.6,74.7,25.9,73.1,6.84,1779.7,papaya
99.5,56.7,24.4,24.3,70.5,6.98,776.3,wheat
61.7,60.6,112.9,18.3,79.8,5.64,2880.4,coffee
51.7,65.7,103.9,24.2,69.4,6.22,911.0,watermelon
66.3,54.6,102.5,27.3,64.9,6.58,959.3,watermelon
139.1,49.0,103.0,27.6,81.2,6.37,1463.8,banana
33.0,53.3,33.6,11.4,44.7,6.44,699.9,lentil
58.2,30.4,96.7,19.9,52.8,7.26,809.8,grapes
37.9,53.3,32.6,30.4,63.4,6.7,1716.0,pigeonpeas
38.8,36.7,28.3,21.1,66.7,6.51,924.1,chickpea
105.2,55.2,51.3,28.5,68.3,6.86,835.5,maize
68.7,58.6,58.2,22.4,66.2,6.19,1157.8,maize
78.0,32.5,97.4,28.5,85.6,6.06,2809.2,coconut
64.5,34.2,68.0,11.7,73.9,6.67,1819.9,apple
39.3,63.8,44.6,20.2,61.9,6.67,1077.9,kidneybeans
67.8,31.9,101.1,22.3,77.7,5.52,2236.9,coffee
81.3,35.6,142.9,26.1,89.5,6.78,3081.7,coconut
39.9,55.5,38.4,19.0,69.8,6.86,1064.0,kidneybeans
98.7,52.6,49.5,26.8,67.7,6.66,1325.3,maize
28.8,35.5,41.6,25.3,59.5,6.5,818.9,mungbean
68.2,36.6,84.2,25.0,59.2,6.54,1030.5,grapes
110.8,50.1,78.1,27.1,75.4,6.69,2219.4,papaya
48.0,32.3,62.1,19.4,68.3,6.14,1622.1,apple
76.2,71.1,102.7,26.8,67.2,6.39,662.2,watermelon
78.6,47.4,88.8,25.1,67.5,6.6,1592.1,papaya
79.7,59.5,101.4,27.2,70.1,6.93,1865.3,papaya
28.7,41.8,49.5,19.3,56.6,7.4,724.6,chickpea
94.0,58.7,62.4,28.9,59.3,6.47,966.8,cotton
29.3,40.5,32.8,25.9,70.7,6.61,646.8,mungbean
17.3,39.4,34.2,19.9,57.8,6.63,680.4,chickpea
106.3,41.8,27.2,16.7,64.7,7.0,1099.1,wheat
41.9,46.1,41.4,31.7,68.6,6.81,1107.2,blackgram
121.4,53.0,123.7,28.6,84.3,5.78,2399.4,banana
50.4,30.2,65.3,20.1,61.2,6.6,1520.9,apple
62.6,34.6,74.1,15.3,68.3,6.53,1842.0,apple
43.1,39.8,44.1,35.5,53.7,6.0,1668.3,mango
92.1,33.5,85.0,32.7,81.4,5.76,2357.6,coconut
47.5,50.1,43.1,34.4,82.2,6.69,890.2,blackgram
113.9,56.4,65.5,30.7,63.5,6.53,1455.8,cotton
85.1,46.2,40.9,21.6,58.4,6.34,1012.8,wheat
91.0,55.4,46.8,31.8,64.5,6.71,1249.8,maize
105.2,59.3,93.7,28.6,77.6,6.23,2153.9,banana
23.9,50.5,32.8,15.8,48.3,7.51,718.1,lentil
36.9,70.9,45.6,18.4,66.6,7.02,1135.8,kidneybeans
111.1,55.2,40.2,21.3,52.3,6.6,1028.7,wheat
45.6,32.3,35.2,30.6,69.2,6.99,1086.1,blackgram
47.1,35.9,90.9,25.8,47.9,6.84,1034.1,grapes
92.3,44.6,31.6,17.7,61.4,5.88,1026.2,wheat
13.0,14.4,23.5,32.7,28.5,6.03,751.5,mothbeans
42.5,41.3,64.0,22.0,68.7,6.25,1762.8,apple
90.3,45.0,77.7,32.0,81.1,6.65,1866.8,papaya
32.4,40.4,32.7,21.8,49.2,7.34,707.1,chickpea
95.4,39.5,28.8,22.8,65.4,6.76,714.1,wheat
32.1,53.9,43.4,31.5,73.2,7.36,906.4,blackgram
99.6,64.8,78.7,34.5,58.3,6.22,1490.5,cotton
55.6,36.2,123.3,29.7,83.1,5.96,2286.5,coconut
85.2,54.9,128.1,28.8,87.1,6.26,2219.0,banana
41.0,44.3,29.6,30.8,55.3,7.14,934.7,mungbean
98.7,49.4,88.5,29.4,79.3,6.54,2158.8,papaya
53.8,37.0,115.4,26.1,86.6,6.9,2737.3,coconut
125.4,56.3,65.0,22.1,89.0,6.25,1620.0,rice
69.5,34.7,63.9,31.2,60.3,6.97,1630.3,pomegranate
87.0,51.2,45.3,12.5,62.7,6.37,947.9,wheat
54.3,40.4,44.6,36.8,68.8,6.88,2092.0,mango
19.4,50.0,33.4,22.2,60.9,7.12,1016.2,chickpea
43.7,57.0,45.0,28.6,72.4,6.71,1031.3,blackgram
72.4,58.3,97.0,29.9,67.0,6.74,727.9,muskmelon
59.9,54.2,74.5,34.0,61.2,5.95,524.5,muskmelon
69.4,24.2,113.0,31.1,93.5,6.49,2647.7,coconut
61.8,54.0,27.8,22.3,75.0,6.32,703.0,wheat
101.9,59.8,83.4,23.7,58.7,7.34,1027.0,cotton
72.6,40.6,53.1,11.7,57.2,5.68,1430.3,apple
34.7,49.1,32.5,31.2,74.3,6.63,1068.6,blackgram
76.1,49.8,105.3,24.8,69.2,5.39,2504.3,coffee
76.8,38.5,86.3,34.2,49.8,7.16,1283.9,grapes
100.8,55.0,89.5,30.5,72.9,6.88,1948.8,papaya
62.3,39.1,43.7,30.0,61.1,6.41,1568.8,mango
97.9,51.8,66.5,27.5,89.7,6.15,2712.5,rice
117.1,70.3,63.7,24.6,85.4,5.85,2779.9,rice
114.7,52.1,93.4,26.4,72.1,6.49,1939.6,papaya
67.8,62.2,58.5,29.1,67.8,6.91,1468.6,orange
57.5,41.7,69.2,21.2,62.3,6.49,868.9,grapes
89.3,51.6,77.3,29.9,42.8,7.44,961.9,cotton
38.9,43.9,35.3,31.7,59.4,6.64,1304.1,pigeonpeas
80.9,43.2,40.5,31.4,60.3,6.19,1436.2,pomegranate
110.0,50.2,96.3,26.3,79.4,6.87,2272.0,banana
57.9,34.6,59.9,35.8,43.7,6.57,701.5,pomegranate
68.1,29.8,72.4,25.3,53.9,7.15,786.4,grapes
72.5,66.6,93.0,21.0,64.3,6.59,1344.8,orange
107.1,67.4,51.5,28.9,91.7,6.22,1620.0,rice
63.0,30.6,60.1,19.0,63.9,6.15,1609.0,apple
58.3,29.2,52.5,32.7,56.5,6.73,1230.8,mango
60.3,44.0,125.0,30.0,79.1,5.94,2308.0,coconut
20.0,34.0,23.2,35.5,44.4,7.91,556.5,mothbeans
75.0,59.4,112.0,30.2,55.3,6.26,777.4,muskmelon
85.6,48.1,35.7,20.6,61.7,6.12,1196.8,wheat
107.7,42.3,38.9,25.0,70.2,6.24,814.2,wheat
25.2,49.7,34.8,28.6,58.7,7.08,799.1,mungbean
23.3,38.6,30.2,16.8,49.7,6.47,400.6,lentil
93.6,67.8,64.1,29.6,78.9,5.68,2323.1,jute
71.7,39.0,94.1,38.3,62.4,6.68,575.5,grapes
